user_id,item_id,rating,timestamp
149,18,4.6,2024-07-12 02:00:00
879,264,3.5,2024-07-12 03:00:00
758,316,4.5,2024-07-12 04:00:00
778,19,4.7,2024-07-12 05:00:00
972,105,5.0,2024-07-12 06:00:00
762,236,4.3,2024-07-12 07:00:00
514,305,4.6,2024-07-12 08:00:00
392,463,3.6,2024-07-12 09:00:00
315,245,5.0,2024-07-12 10:00:00
75,80,3.9,2024-07-12 11:00:00
598,149,5.0,2024-07-12 12:00:00
269,396,3.5,2024-07-12 13:00:00
224,395,4.4,2024-07-12 14:00:00
529,9,4.3,2024-07-12 15:00:00
112,320,4.5,2024-07-12 16:00:00
250,223,3.2,2024-07-12 17:00:00
232,413,4.4,2024-07-12 18:00:00
840,263,3.5,2024-07-12 19:00:00
790,148,4.8,2024-07-12 20:00:00
713,277,3.1,2024-07-12 21:00:00
82,273,4.3,2024-07-12 22:00:00
124,193,4.0,2024-07-12 23:00:00
174,431,5.0,2024-07-13 00:00:00
68,171,5.0,2024-07-13 01:00:00
46,264,5.0,2024-07-13 02:00:00
883,450,3.2,2024-07-13 03:00:00
255,309,3.6,2024-07-13 04:00:00
726,25,4.0,2024-07-13 05:00:00
29,468,5.0,2024-07-13 06:00:00
280,349,4.4,2024-07-13 07:00:00
923,475,3.3,2024-07-13 08:00:00
993,355,3.3,2024-07-13 09:00:00
236,25,5.0,2024-07-13 10:00:00
247,33,4.4,2024-07-13 11:00:00
367,263,4.1,2024-07-13 12:00:00
494,137,4.0,2024-07-13 13:00:00
24,303,4.9,2024-07-13 14:00:00
585,182,2.9,2024-07-13 15:00:00
717,362,4.1,2024-07-13 16:00:00
489,241,4.1,2024-07-13 17:00:00
493,53,2.8,2024-07-13 18:00:00
313,461,3.8,2024-07-13 19:00:00
605,167,5.0,2024-07-13 20:00:00
374,118,3.2,2024-07-13 21:00:00
638,142,4.1,2024-07-13 22:00:00
936,80,1.9,2024-07-13 23:00:00
24,244,3.9,2024-07-14 00:00:00
333,401,2.9,2024-07-14 01:00:00
354,351,3.6,2024-07-14 02:00:00
115,357,4.4,2024-07-14 03:00:00
47,406,2.9,2024-07-14 04:00:00
737,61,4.2,2024-07-14 05:00:00
777,45,3.2,2024-07-14 06:00:00
98,86,2.7,2024-07-14 07:00:00
458,98,5.0,2024-07-14 08:00:00
522,294,3.0,2024-07-14 09:00:00
596,398,3.6,2024-07-14 10:00:00
404,52,3.4,2024-07-14 11:00:00
213,471,4.2,2024-07-14 12:00:00
684,191,4.0,2024-07-14 13:00:00
902,446,3.8,2024-07-14 14:00:00
502,475,3.3,2024-07-14 15:00:00
720,79,3.7,2024-07-14 16:00:00
447,15,4.3,2024-07-14 17:00:00
893,359,4.1,2024-07-14 18:00:00
575,486,5.0,2024-07-14 19:00:00
257,325,4.8,2024-07-14 20:00:00
843,193,5.0,2024-07-14 21:00:00
120,140,5.0,2024-07-14 22:00:00
809,107,4.2,2024-07-14 23:00:00
977,302,4.9,2024-07-15 00:00:00
53,264,4.3,2024-07-15 01:00:00
330,446,5.0,2024-07-15 02:00:00
783,289,2.2,2024-07-15 03:00:00
240,208,3.7,2024-07-15 04:00:00
754,474,4.4,2024-07-15 05:00:00
529,412,4.6,2024-07-15 06:00:00
482,164,4.0,2024-07-15 07:00:00
186,426,2.3,2024-07-15 08:00:00
857,341,3.8,2024-07-15 09:00:00
655,370,4.8,2024-07-15 10:00:00
261,319,3.7,2024-07-15 11:00:00
952,151,4.1,2024-07-15 12:00:00
363,454,5.0,2024-07-15 13:00:00
490,289,3.8,2024-07-15 14:00:00
430,431,3.8,2024-07-15 15:00:00
238,267,4.2,2024-07-15 16:00:00
303,150,4.2,2024-07-15 17:00:00
297,206,4.1,2024-07-15 18:00:00
75,254,4.4,2024-07-15 19:00:00
699,352,2.8,2024-07-15 20:00:00
332,376,3.9,2024-07-15 21:00:00
899,140,2.8,2024-07-15 22:00:00
998,342,4.1,2024-07-15 23:00:00
757,357,4.6,2024-07-16 00:00:00
641,95,3.9,2024-07-16 01:00:00
473,428,3.1,2024-07-16 02:00:00
826,369,3.6,2024-07-16 03:00:00
922,226,5.0,2024-07-16 04:00:00
282,192,5.0,2024-07-16 05:00:00
590,302,3.5,2024-07-16 06:00:00
71,313,3.5,2024-07-16 07:00:00
262,492,3.9,2024-07-16 08:00:00
702,388,5.0,2024-07-16 09:00:00
878,376,2.2,2024-07-16 10:00:00
886,460,3.4,2024-07-16 11:00:00
941,117,4.4,2024-07-16 12:00:00
574,4,4.3,2024-07-16 13:00:00
999,443,3.6,2024-07-16 14:00:00
891,351,3.7,2024-07-16 15:00:00
11,242,4.3,2024-07-16 16:00:00
140,20,3.6,2024-07-16 17:00:00
765,151,2.9,2024-07-16 18:00:00
554,127,3.8,2024-07-16 19:00:00
16,123,4.2,2024-07-16 20:00:00
62,145,1.9,2024-07-16 21:00:00
252,276,4.4,2024-07-16 22:00:00
464,309,5.0,2024-07-16 23:00:00
375,393,3.6,2024-07-17 00:00:00
803,151,3.7,2024-07-17 01:00:00
980,359,3.3,2024-07-17 02:00:00
519,110,3.8,2024-07-17 03:00:00
836,468,3.4,2024-07-17 04:00:00
89,472,5.0,2024-07-17 05:00:00
719,115,4.1,2024-07-17 06:00:00
803,187,1.9,2024-07-17 07:00:00
795,56,4.6,2024-07-17 08:00:00
629,250,5.0,2024-07-17 09:00:00
860,383,4.5,2024-07-17 10:00:00
174,406,5.0,2024-07-17 11:00:00
75,149,4.7,2024-07-17 12:00:00
612,451,5.0,2024-07-17 13:00:00
925,161,4.9,2024-07-17 14:00:00
662,119,5.0,2024-07-17 15:00:00
399,69,4.3,2024-07-17 16:00:00
781,411,2.3,2024-07-17 17:00:00
969,350,2.9,2024-07-17 18:00:00
70,98,2.9,2024-07-17 19:00:00
179,166,1.5,2024-07-17 20:00:00
123,297,3.6,2024-07-17 21:00:00
380,150,5.0,2024-07-17 22:00:00
292,325,2.6,2024-07-17 23:00:00
796,463,4.7,2024-07-18 00:00:00
194,1,4.5,2024-07-18 01:00:00
910,151,4.2,2024-07-18 02:00:00
227,400,5.0,2024-07-18 03:00:00
430,364,4.0,2024-07-18 04:00:00
941,64,5.0,2024-07-18 05:00:00
435,325,3.8,2024-07-18 06:00:00
786,68,4.3,2024-07-18 07:00:00
460,120,3.9,2024-07-18 08:00:00
617,108,3.1,2024-07-18 09:00:00
20,315,2.7,2024-07-18 10:00:00
63,246,4.6,2024-07-18 11:00:00
164,433,5.0,2024-07-18 12:00:00
26,92,4.2,2024-07-18 13:00:00
310,267,4.5,2024-07-18 14:00:00
284,102,2.4,2024-07-18 15:00:00
659,430,4.4,2024-07-18 16:00:00
280,450,1.9,2024-07-18 17:00:00
837,111,2.8,2024-07-18 18:00:00
830,320,5.0,2024-07-18 19:00:00
163,410,4.0,2024-07-18 20:00:00
897,303,4.1,2024-07-18 21:00:00
917,343,4.6,2024-07-18 22:00:00
223,61,4.8,2024-07-18 23:00:00
783,299,3.7,2024-07-19 00:00:00
145,402,4.3,2024-07-19 01:00:00
964,442,3.9,2024-07-19 02:00:00
949,135,2.5,2024-07-19 03:00:00
867,54,3.6,2024-07-19 04:00:00
29,107,4.4,2024-07-19 05:00:00
44,302,3.6,2024-07-19 06:00:00
786,257,3.6,2024-07-19 07:00:00
470,252,4.8,2024-07-19 08:00:00
33,221,4.2,2024-07-19 09:00:00
652,477,4.4,2024-07-19 10:00:00
426,368,2.4,2024-07-19 11:00:00
829,166,4.4,2024-07-19 12:00:00
885,428,2.9,2024-07-19 13:00:00
220,159,4.0,2024-07-19 14:00:00
867,448,2.9,2024-07-19 15:00:00
533,165,4.9,2024-07-19 16:00:00
691,204,5.0,2024-07-19 17:00:00
947,266,3.9,2024-07-19 18:00:00
366,137,3.8,2024-07-19 19:00:00
931,367,5.0,2024-07-19 20:00:00
840,442,4.6,2024-07-19 21:00:00
742,345,3.9,2024-07-19 22:00:00
914,247,4.4,2024-07-19 23:00:00
549,54,5.0,2024-07-20 00:00:00
581,403,3.3,2024-07-20 01:00:00
115,208,3.4,2024-07-20 02:00:00
238,16,4.8,2024-07-20 03:00:00
334,67,5.0,2024-07-20 04:00:00
440,132,4.2,2024-07-20 05:00:00
147,187,2.3,2024-07-20 06:00:00
8,406,4.4,2024-07-20 07:00:00
287,429,3.5,2024-07-20 08:00:00
387,307,4.5,2024-07-20 09:00:00
49,137,2.6,2024-07-20 10:00:00
849,173,2.5,2024-07-20 11:00:00
516,411,3.7,2024-07-20 12:00:00
915,96,5.0,2024-07-20 13:00:00
854,170,2.6,2024-07-20 14:00:00
637,153,3.7,2024-07-20 15:00:00
586,182,2.5,2024-07-20 16:00:00
676,241,4.3,2024-07-20 17:00:00
277,303,4.2,2024-07-20 18:00:00
953,284,2.6,2024-07-20 19:00:00
835,26,5.0,2024-07-20 20:00:00
988,401,2.1,2024-07-20 21:00:00
299,359,5.0,2024-07-20 22:00:00
801,59,5.0,2024-07-20 23:00:00
588,201,4.3,2024-07-21 00:00:00
809,249,4.9,2024-07-21 01:00:00
648,361,3.8,2024-07-21 02:00:00
617,68,2.5,2024-07-21 03:00:00
606,457,4.2,2024-07-21 04:00:00
134,369,2.4,2024-07-21 05:00:00
579,20,4.0,2024-07-21 06:00:00
146,151,2.8,2024-07-21 07:00:00
489,101,5.0,2024-07-21 08:00:00
477,386,4.4,2024-07-21 09:00:00
158,487,4.7,2024-07-21 10:00:00
383,94,4.3,2024-07-21 11:00:00
162,445,5.0,2024-07-21 12:00:00
440,360,5.0,2024-07-21 13:00:00
852,228,5.0,2024-07-21 14:00:00
188,124,3.1,2024-07-21 15:00:00
414,257,3.5,2024-07-21 16:00:00
338,321,1.6,2024-07-21 17:00:00
606,486,3.6,2024-07-21 18:00:00
180,368,4.0,2024-07-21 19:00:00
287,425,4.4,2024-07-21 20:00:00
833,235,3.5,2024-07-21 21:00:00
186,161,4.7,2024-07-21 22:00:00
883,41,4.7,2024-07-21 23:00:00
137,275,3.5,2024-07-22 00:00:00
129,352,3.0,2024-07-22 01:00:00
193,67,4.1,2024-07-22 02:00:00
315,172,4.1,2024-07-22 03:00:00
983,491,3.4,2024-07-22 04:00:00
784,330,3.7,2024-07-22 05:00:00
863,124,2.6,2024-07-22 06:00:00
143,169,4.7,2024-07-22 07:00:00
15,46,4.7,2024-07-22 08:00:00
301,260,4.0,2024-07-22 09:00:00
422,216,4.8,2024-07-22 10:00:00
244,304,4.1,2024-07-22 11:00:00
926,123,5.0,2024-07-22 12:00:00
106,292,2.7,2024-07-22 13:00:00
87,161,4.2,2024-07-22 14:00:00
128,200,4.9,2024-07-22 15:00:00
906,453,5.0,2024-07-22 16:00:00
886,401,4.8,2024-07-22 17:00:00
340,461,3.0,2024-07-22 18:00:00
3,274,2.3,2024-07-22 19:00:00
326,205,3.8,2024-07-22 20:00:00
409,39,4.4,2024-07-22 21:00:00
878,272,4.9,2024-07-22 22:00:00
305,187,2.9,2024-07-22 23:00:00
907,354,4.6,2024-07-23 00:00:00
606,92,1.3,2024-07-23 01:00:00
720,41,3.3,2024-07-23 02:00:00
224,464,4.9,2024-07-23 03:00:00
970,378,2.8,2024-07-23 04:00:00
347,106,2.9,2024-07-23 05:00:00
991,327,3.5,2024-07-23 06:00:00
320,64,4.2,2024-07-23 07:00:00
558,364,2.9,2024-07-23 08:00:00
987,308,4.0,2024-07-23 09:00:00
180,483,3.6,2024-07-23 10:00:00
617,134,5.0,2024-07-23 11:00:00
710,493,3.5,2024-07-23 12:00:00
385,388,4.0,2024-07-23 13:00:00
617,23,4.2,2024-07-23 14:00:00
791,27,3.6,2024-07-23 15:00:00
771,61,4.8,2024-07-23 16:00:00
107,490,5.0,2024-07-23 17:00:00
530,272,3.5,2024-07-23 18:00:00
409,228,4.3,2024-07-23 19:00:00
970,19,3.1,2024-07-23 20:00:00
295,2,4.6,2024-07-23 21:00:00
817,420,4.2,2024-07-23 22:00:00
170,217,3.6,2024-07-23 23:00:00
330,398,4.3,2024-07-24 00:00:00
492,306,4.6,2024-07-24 01:00:00
194,431,5.0,2024-07-24 02:00:00
11,135,4.4,2024-07-24 03:00:00
194,396,4.9,2024-07-24 04:00:00
489,431,5.0,2024-07-24 05:00:00
794,2,3.0,2024-07-24 06:00:00
880,192,5.0,2024-07-24 07:00:00
181,72,3.1,2024-07-24 08:00:00
961,414,3.3,2024-07-24 09:00:00
816,360,4.0,2024-07-24 10:00:00
655,117,3.4,2024-07-24 11:00:00
897,153,3.2,2024-07-24 12:00:00
315,208,3.9,2024-07-24 13:00:00
693,439,3.7,2024-07-24 14:00:00
29,33,3.3,2024-07-24 15:00:00
595,136,3.0,2024-07-24 16:00:00
677,317,5.0,2024-07-24 17:00:00
795,119,2.8,2024-07-24 18:00:00
792,114,3.8,2024-07-24 19:00:00
95,12,5.0,2024-07-24 20:00:00
380,68,4.8,2024-07-24 21:00:00
777,424,4.2,2024-07-24 22:00:00
443,332,3.4,2024-07-24 23:00:00
297,256,4.0,2024-07-25 00:00:00
807,88,2.9,2024-07-25 01:00:00
736,46,3.7,2024-07-25 02:00:00
844,259,3.7,2024-07-25 03:00:00
360,227,3.8,2024-07-25 04:00:00
373,446,3.2,2024-07-25 05:00:00
553,179,2.3,2024-07-25 06:00:00
302,9,5.0,2024-07-25 07:00:00
420,283,5.0,2024-07-25 08:00:00
245,376,4.9,2024-07-25 09:00:00
719,125,4.4,2024-07-25 10:00:00
236,133,4.2,2024-07-25 11:00:00
533,154,3.3,2024-07-25 12:00:00
184,247,3.4,2024-07-25 13:00:00
467,139,5.0,2024-07-25 14:00:00
753,317,5.0,2024-07-25 15:00:00
362,435,3.8,2024-07-25 16:00:00
282,175,4.0,2024-07-25 17:00:00
552,322,4.7,2024-07-25 18:00:00
335,173,4.1,2024-07-25 19:00:00
161,480,4.2,2024-07-25 20:00:00
159,73,3.9,2024-07-25 21:00:00
473,350,3.1,2024-07-25 22:00:00
600,142,3.6,2024-07-25 23:00:00
321,454,3.9,2024-07-26 00:00:00
11,291,1.5,2024-07-26 01:00:00
423,397,4.1,2024-07-26 02:00:00
72,111,5.0,2024-07-26 03:00:00
587,205,3.6,2024-07-26 04:00:00
857,130,4.0,2024-07-26 05:00:00
200,368,3.2,2024-07-26 06:00:00
521,109,2.9,2024-07-26 07:00:00
863,369,3.7,2024-07-26 08:00:00
504,66,4.6,2024-07-26 09:00:00
737,381,3.8,2024-07-26 10:00:00
687,85,3.6,2024-07-26 11:00:00
787,274,4.5,2024-07-26 12:00:00
38,226,4.2,2024-07-26 13:00:00
59,459,4.3,2024-07-26 14:00:00
577,437,5.0,2024-07-26 15:00:00
320,324,5.0,2024-07-26 16:00:00
434,9,5.0,2024-07-26 17:00:00
635,488,2.8,2024-07-26 18:00:00
675,416,4.9,2024-07-26 19:00:00
407,396,5.0,2024-07-26 20:00:00
922,383,2.4,2024-07-26 21:00:00
385,354,4.0,2024-07-26 22:00:00
670,434,3.5,2024-07-26 23:00:00
568,287,4.0,2024-07-27 00:00:00
77,458,5.0,2024-07-27 01:00:00
193,111,2.6,2024-07-27 02:00:00
284,485,4.2,2024-07-27 03:00:00
526,23,3.4,2024-07-27 04:00:00
523,290,5.0,2024-07-27 05:00:00
612,338,4.4,2024-07-27 06:00:00
155,325,3.8,2024-07-27 07:00:00
339,167,3.3,2024-07-27 08:00:00
124,437,5.0,2024-07-27 09:00:00
870,108,4.3,2024-07-27 10:00:00
279,427,2.6,2024-07-27 11:00:00
916,189,3.2,2024-07-27 12:00:00
905,489,4.4,2024-07-27 13:00:00
621,354,3.3,2024-07-27 14:00:00
845,195,3.4,2024-07-27 15:00:00
868,32,5.0,2024-07-27 16:00:00
657,204,4.9,2024-07-27 17:00:00
727,311,3.4,2024-07-27 18:00:00
909,419,5.0,2024-07-27 19:00:00
673,181,3.3,2024-07-27 20:00:00
127,490,5.0,2024-07-27 21:00:00
313,146,4.5,2024-07-27 22:00:00
331,426,4.3,2024-07-27 23:00:00
149,267,3.6,2024-07-28 00:00:00
453,10,3.4,2024-07-28 01:00:00
35,69,1.7,2024-07-28 02:00:00
684,255,3.7,2024-07-28 03:00:00
419,395,4.0,2024-07-28 04:00:00
21,218,2.2,2024-07-28 05:00:00
205,296,4.8,2024-07-28 06:00:00
638,408,3.8,2024-07-28 07:00:00
847,361,5.0,2024-07-28 08:00:00
956,258,3.3,2024-07-28 09:00:00
355,2,5.0,2024-07-28 10:00:00
439,83,3.6,2024-07-28 11:00:00
728,155,3.9,2024-07-28 12:00:00
95,150,4.2,2024-07-28 13:00:00
928,175,4.0,2024-07-28 14:00:00
940,194,4.3,2024-07-28 15:00:00
163,425,2.1,2024-07-28 16:00:00
147,471,3.9,2024-07-28 17:00:00
529,106,3.9,2024-07-28 18:00:00
293,423,2.0,2024-07-28 19:00:00
194,133,4.6,2024-07-28 20:00:00
662,275,3.1,2024-07-28 21:00:00
479,394,4.9,2024-07-28 22:00:00
876,351,4.1,2024-07-28 23:00:00
122,379,3.4,2024-07-29 00:00:00
399,154,5.0,2024-07-29 01:00:00
698,276,5.0,2024-07-29 02:00:00
964,235,4.0,2024-07-29 03:00:00
451,239,5.0,2024-07-29 04:00:00
660,369,3.8,2024-07-29 05:00:00
103,12,5.0,2024-07-29 06:00:00
754,341,3.6,2024-07-29 07:00:00
461,34,5.0,2024-07-29 08:00:00
742,46,5.0,2024-07-29 09:00:00
990,213,4.5,2024-07-29 10:00:00
717,411,1.5,2024-07-29 11:00:00
709,404,4.4,2024-07-29 12:00:00
395,493,2.8,2024-07-29 13:00:00
911,145,4.4,2024-07-29 14:00:00
336,158,5.0,2024-07-29 15:00:00
598,443,4.7,2024-07-29 16:00:00
141,124,4.9,2024-07-29 17:00:00
316,109,3.6,2024-07-29 18:00:00
710,36,2.5,2024-07-29 19:00:00
557,276,3.2,2024-07-29 20:00:00
799,13,3.7,2024-07-29 21:00:00
526,472,4.0,2024-07-29 22:00:00
555,346,5.0,2024-07-29 23:00:00
400,231,4.7,2024-07-30 00:00:00
680,315,5.0,2024-07-30 01:00:00
309,123,3.0,2024-07-30 02:00:00
494,278,5.0,2024-07-30 03:00:00
555,478,4.9,2024-07-30 04:00:00
609,110,3.9,2024-07-30 05:00:00
772,123,3.0,2024-07-30 06:00:00
108,412,3.4,2024-07-30 07:00:00
794,430,3.3,2024-07-30 08:00:00
371,29,5.0,2024-07-30 09:00:00
854,114,4.8,2024-07-30 10:00:00
615,89,4.9,2024-07-30 11:00:00
767,211,4.1,2024-07-30 12:00:00
890,37,3.8,2024-07-30 13:00:00
205,82,4.3,2024-07-30 14:00:00
846,26,4.1,2024-07-30 15:00:00
42,216,3.9,2024-07-30 16:00:00
864,359,4.4,2024-07-30 17:00:00
244,485,2.9,2024-07-30 18:00:00
286,371,4.3,2024-07-30 19:00:00
354,214,3.9,2024-07-30 20:00:00
784,220,3.3,2024-07-30 21:00:00
475,14,4.6,2024-07-30 22:00:00
82,442,5.0,2024-07-30 23:00:00
109,258,5.0,2024-07-31 00:00:00
949,265,3.7,2024-07-31 01:00:00
189,462,4.7,2024-07-31 02:00:00
982,119,4.8,2024-07-31 03:00:00
799,463,4.1,2024-07-31 04:00:00
935,400,4.0,2024-07-31 05:00:00
908,127,4.3,2024-07-31 06:00:00
250,210,5.0,2024-07-31 07:00:00
723,10,4.3,2024-07-31 08:00:00
290,175,2.7,2024-07-31 09:00:00
644,132,3.0,2024-07-31 10:00:00
200,324,3.8,2024-07-31 11:00:00
796,319,2.8,2024-07-31 12:00:00
325,13,3.9,2024-07-31 13:00:00
510,49,5.0,2024-07-31 14:00:00
408,409,3.5,2024-07-31 15:00:00
606,71,2.9,2024-07-31 16:00:00
789,68,3.8,2024-07-31 17:00:00
961,390,3.9,2024-07-31 18:00:00
940,382,3.0,2024-07-31 19:00:00
836,15,2.8,2024-07-31 20:00:00
507,438,5.0,2024-07-31 21:00:00
730,333,4.5,2024-07-31 22:00:00
600,356,3.5,2024-07-31 23:00:00
71,55,2.8,2024-08-01 00:00:00
246,104,3.5,2024-08-01 01:00:00
640,131,2.8,2024-08-01 02:00:00
723,483,3.4,2024-08-01 03:00:00
939,47,5.0,2024-08-01 04:00:00
854,247,4.2,2024-08-01 05:00:00
607,272,3.4,2024-08-01 06:00:00
586,110,4.7,2024-08-01 07:00:00
934,419,3.1,2024-08-01 08:00:00
565,325,3.6,2024-08-01 09:00:00
343,335,2.1,2024-08-01 10:00:00
970,348,5.0,2024-08-01 11:00:00
924,483,3.8,2024-08-01 12:00:00
53,37,3.2,2024-08-01 13:00:00
729,356,4.6,2024-08-01 14:00:00
527,239,3.0,2024-08-01 15:00:00
610,317,3.0,2024-08-01 16:00:00
531,120,3.6,2024-08-01 17:00:00
557,47,2.8,2024-08-01 18:00:00
962,9,3.3,2024-08-01 19:00:00
192,232,3.8,2024-08-01 20:00:00
894,35,3.9,2024-08-01 21:00:00
57,412,2.7,2024-08-01 22:00:00
436,461,3.8,2024-08-01 23:00:00
110,3,4.6,2024-08-02 00:00:00
128,43,4.7,2024-08-02 01:00:00
848,55,3.5,2024-08-02 02:00:00
705,41,3.8,2024-08-02 03:00:00
924,254,3.8,2024-08-02 04:00:00
851,227,2.6,2024-08-02 05:00:00
325,113,3.5,2024-08-02 06:00:00
7,236,4.8,2024-08-02 07:00:00
28,396,4.8,2024-08-02 08:00:00
111,173,4.4,2024-08-02 09:00:00
946,254,1.3,2024-08-02 10:00:00
672,465,3.2,2024-08-02 11:00:00
130,416,4.5,2024-08-02 12:00:00
187,276,5.0,2024-08-02 13:00:00
674,463,4.0,2024-08-02 14:00:00
708,334,4.1,2024-08-02 15:00:00
474,440,3.9,2024-08-02 16:00:00
363,68,2.7,2024-08-02 17:00:00
203,325,4.4,2024-08-02 18:00:00
211,229,2.5,2024-08-02 19:00:00
620,66,3.9,2024-08-02 20:00:00
275,303,4.1,2024-08-02 21:00:00
72,459,4.0,2024-08-02 22:00:00
678,483,2.7,2024-08-02 23:00:00
771,416,3.3,2024-08-03 00:00:00
242,35,4.7,2024-08-03 01:00:00
786,416,4.1,2024-08-03 02:00:00
101,158,3.3,2024-08-03 03:00:00
986,148,2.9,2024-08-03 04:00:00
684,26,4.8,2024-08-03 05:00:00
170,474,4.0,2024-08-03 06:00:00
652,71,2.9,2024-08-03 07:00:00
908,247,3.8,2024-08-03 08:00:00
187,100,3.2,2024-08-03 09:00:00
440,189,4.3,2024-08-03 10:00:00
85,95,5.0,2024-08-03 11:00:00
475,383,2.9,2024-08-03 12:00:00
51,281,4.2,2024-08-03 13:00:00
110,321,4.1,2024-08-03 14:00:00
948,395,1.9,2024-08-03 15:00:00
876,277,4.8,2024-08-03 16:00:00
853,16,5.0,2024-08-03 17:00:00
42,262,4.1,2024-08-03 18:00:00
210,106,5.0,2024-08-03 19:00:00
967,67,2.7,2024-08-03 20:00:00
199,127,3.3,2024-08-03 21:00:00
809,292,4.1,2024-08-03 22:00:00
857,293,3.1,2024-08-03 23:00:00
751,95,4.0,2024-08-04 00:00:00
626,394,5.0,2024-08-04 01:00:00
25,0,3.1,2024-08-04 02:00:00
918,408,5.0,2024-08-04 03:00:00
298,297,2.1,2024-08-04 04:00:00
76,179,3.4,2024-08-04 05:00:00
923,407,3.8,2024-08-04 06:00:00
136,180,3.1,2024-08-04 07:00:00
19,234,3.4,2024-08-04 08:00:00
439,439,5.0,2024-08-04 09:00:00
210,318,5.0,2024-08-04 10:00:00
751,336,4.7,2024-08-04 11:00:00
550,7,5.0,2024-08-04 12:00:00
434,442,3.4,2024-08-04 13:00:00
779,428,2.8,2024-08-04 14:00:00
206,26,3.2,2024-08-04 15:00:00
990,307,3.3,2024-08-04 16:00:00
438,145,3.4,2024-08-04 17:00:00
973,90,4.5,2024-08-04 18:00:00
778,341,4.3,2024-08-04 19:00:00
665,271,3.8,2024-08-04 20:00:00
41,321,3.9,2024-08-04 21:00:00
410,4,5.0,2024-08-04 22:00:00
522,81,2.7,2024-08-04 23:00:00
805,386,4.8,2024-08-05 00:00:00
609,218,1.9,2024-08-05 01:00:00
426,117,3.4,2024-08-05 02:00:00
274,80,5.0,2024-08-05 03:00:00
447,463,4.3,2024-08-05 04:00:00
901,69,3.5,2024-08-05 05:00:00
941,114,4.9,2024-08-05 06:00:00
883,262,4.6,2024-08-05 07:00:00
741,305,4.6,2024-08-05 08:00:00
368,141,3.8,2024-08-05 09:00:00
937,421,5.0,2024-08-05 10:00:00
219,487,3.4,2024-08-05 11:00:00
576,206,3.3,2024-08-05 12:00:00
866,110,5.0,2024-08-05 13:00:00
231,302,3.5,2024-08-05 14:00:00
327,111,2.0,2024-08-05 15:00:00
442,416,5.0,2024-08-05 16:00:00
51,42,5.0,2024-08-05 17:00:00
885,346,3.8,2024-08-05 18:00:00
942,284,1.9,2024-08-05 19:00:00
375,127,3.9,2024-08-05 20:00:00
262,184,5.0,2024-08-05 21:00:00
266,228,4.2,2024-08-05 22:00:00
358,388,4.8,2024-08-05 23:00:00
316,220,4.8,2024-08-06 00:00:00
323,351,5.0,2024-08-06 01:00:00
920,443,5.0,2024-08-06 02:00:00
907,116,5.0,2024-08-06 03:00:00
665,69,3.9,2024-08-06 04:00:00
869,385,2.9,2024-08-06 05:00:00
877,69,4.4,2024-08-06 06:00:00
651,109,3.8,2024-08-06 07:00:00
938,426,4.7,2024-08-06 08:00:00
562,131,3.1,2024-08-06 09:00:00
628,55,3.7,2024-08-06 10:00:00
420,476,4.0,2024-08-06 11:00:00
45,442,3.1,2024-08-06 12:00:00
820,88,4.0,2024-08-06 13:00:00
599,136,4.8,2024-08-06 14:00:00
719,130,5.0,2024-08-06 15:00:00
888,217,3.3,2024-08-06 16:00:00
268,175,4.9,2024-08-06 17:00:00
600,170,2.0,2024-08-06 18:00:00
380,474,4.0,2024-08-06 19:00:00
117,99,4.1,2024-08-06 20:00:00
565,479,4.8,2024-08-06 21:00:00
952,128,3.5,2024-08-06 22:00:00
115,56,4.2,2024-08-06 23:00:00
629,180,5.0,2024-08-07 00:00:00
259,245,2.9,2024-08-07 01:00:00
74,143,2.0,2024-08-07 02:00:00
479,50,5.0,2024-08-07 03:00:00
304,367,3.0,2024-08-07 04:00:00
6,458,4.5,2024-08-07 05:00:00
365,217,5.0,2024-08-07 06:00:00
633,103,4.8,2024-08-07 07:00:00
522,382,3.0,2024-08-07 08:00:00
347,54,2.5,2024-08-07 09:00:00
437,256,3.2,2024-08-07 10:00:00
214,345,4.2,2024-08-07 11:00:00
428,155,3.8,2024-08-07 12:00:00
790,52,5.0,2024-08-07 13:00:00
497,441,4.7,2024-08-07 14:00:00
539,328,3.3,2024-08-07 15:00:00
746,443,4.8,2024-08-07 16:00:00
366,186,5.0,2024-08-07 17:00:00
312,363,3.7,2024-08-07 18:00:00
537,149,4.5,2024-08-07 19:00:00
920,263,3.1,2024-08-07 20:00:00
53,249,3.9,2024-08-07 21:00:00
540,432,3.1,2024-08-07 22:00:00
466,297,5.0,2024-08-07 23:00:00
864,410,3.5,2024-08-08 00:00:00
163,422,4.4,2024-08-08 01:00:00
781,210,4.6,2024-08-08 02:00:00
333,24,5.0,2024-08-08 03:00:00
546,293,3.7,2024-08-08 04:00:00
797,340,3.2,2024-08-08 05:00:00
347,151,3.9,2024-08-08 06:00:00
272,23,3.1,2024-08-08 07:00:00
962,251,3.5,2024-08-08 08:00:00
719,59,4.7,2024-08-08 09:00:00
749,466,3.3,2024-08-08 10:00:00
413,433,4.6,2024-08-08 11:00:00
499,366,4.6,2024-08-08 12:00:00
92,65,4.2,2024-08-08 13:00:00
684,397,4.7,2024-08-08 14:00:00
78,52,3.7,2024-08-08 15:00:00
621,415,2.0,2024-08-08 16:00:00
216,105,4.1,2024-08-08 17:00:00
946,95,4.1,2024-08-08 18:00:00
